facilityid	dest_node_id	vrid	qa_location	containerid	asin	sum_net_units	reason_short	creationdate	checkin_date	run_date	type	is_manifested
IMXJ	TIJ1	114ZR5541	ESTANTE2 E4	tsX029izrsb	ZZUISZUEWD	1	System_Reject	2025-03-26	2025-04-01	2025-04-14	PROBLEM_SOLVING	N
IMXJ	TIJ1	111TT7RR3	CPS-UVA	tsX2sisxwtv	ZZRFBKAIK9	1	System_Reject	2025-03-21	2025-03-26	2025-04-14	PROBLEM_SOLVING	N
IMXJ	MEX3	115Q68ZTB	CPS-UVA	tsXPBFL5D4M	B0002X6GSU	1	System_Reject	2025-03-03	2025-03-14	2025-04-14	PROBLEM_SOLVING	N
IMXJ	MEX3	115Q68ZTB	CPS-UVA	tsXPBFL5D4M	B01B1VC13K	3	System_Reject	2025-03-03	2025-03-14	2025-04-14	PROBLEM_SOLVING	N
IMXJ	MEX3	115Q68ZTB	CPS-UVA	tsXPBFL5D4M	ZZTGC5HETD	1	System_Reject	2025-03-03	2025-03-14	2025-04-14	PROBLEM_SOLVING	N
IMXJ	MEX3	115Q68ZTB	CPS-UVA	tsXPBFL5D4M	B07Q8Z74MQ	2	System_Reject	2025-03-03	2025-03-14	2025-04-14	PROBLEM_SOLVING	N
IMXJ	TIJ1	113R339MY	CPS-UVA	DMG-15	ZZZYOOHV5L	1	ASIN_Damaged	2025-04-03	2025-04-09	2025-04-14	PROBLEM_SOLVING	N
IMXJ	TIJ1	113R339MY		DMG19	ZZRDBPLMMT	1	ASIN_Damaged	2025-04-03	2025-04-09	2025-04-14	PROBLEM_SOLVING	Y
IMXJ	MEX3	116TQQKNW		paXdesabr01	ZZRR87T1KV	1	ASIN_Damaged	2025-03-29	2025-04-06	2025-04-14	PROBLEM_SOLVING	Y
IMXJ	TIJ1	113X4NG9F	CPS-UVA	paXdesmar10	ZZRCA8CQHD	1	ASIN_Damaged	2025-03-21	2025-04-03	2025-04-14	PROBLEM_SOLVING	N
IMXJ	TIJ1	113X4NG9F	CPS-UVA	paXdesmar10	B000Q39JVW	1	ASIN_Damaged	2025-03-21	2025-04-03	2025-04-14	PROBLEM_SOLVING	N
IMXJ	TIJ1	113X4NG9F	CPS-UVA	paXdesmar10	ZZRC9KX2RF	1	ASIN_Damaged	2025-03-21	2025-04-03	2025-04-14	PROBLEM_SOLVING	N
IMXJ	TIJ1	113X4NG9F	CPS-UVA	paXdesmar10	ZZRAGVH8EH	1	ASIN_Damaged	2025-03-21	2025-04-03	2025-04-14	PROBLEM_SOLVING	N
IMXJ	TIJ1	113X4NG9F	CPS-UVA	paXdesmar10	ZZRAHMY177	1	ASIN_Damaged	2025-03-21	2025-04-03	2025-04-14	PROBLEM_SOLVING	N
IMXJ	TIJ1	113X4NG9F	CPS-UVA	paXdesmar10	ZZRG04ODAL	1	ASIN_Damaged	2025-03-21	2025-04-03	2025-04-14	PROBLEM_SOLVING	N
IMXN	IMXN	CSG1_IMXN_48c8b99c-3d2e-491d-ac79-9cd652164bbf	ESTANTE1-IMXN	MTY035	ZZS2PGJ23P	1	Human_Reject	2025-04-06	2025-04-10	2025-04-14	PROBLEM_SOLVING	N
IMXJ	TIJ1	113R339MY		paXdesmar11	B00332G588	1	Human_Reject	2025-04-03	2025-04-09	2025-04-14	PROBLEM_SOLVING	N
IMXJ	TIJ1	113R339MY		paXdesmar11	ZZUTATTG1B	1	Human_Reject	2025-04-03	2025-04-09	2025-04-14	PROBLEM_SOLVING	N
IMXN	IMXN	ORD5_IMXN_9f9fffa2-8f12-4707-8946-a81bdfcfbc34	ESTANTE1-IMXN	MTY036	ZZXX326CNN	3	Human_Reject	2025-03-30	2025-04-07	2025-04-14	PROBLEM_SOLVING	N
IMXN	IMXN	CSG1_IMXN_00f26391-3da6-48e6-ba50-8f5ba1d999fa	ESTANTE1-IMXN	MTY045	ZZT9006Y1B	2	Human_Reject	2025-04-01	2025-04-06	2025-04-14	PROBLEM_SOLVING	N
IMXN	IMXN	SAT4_IMXN_4045b9fa-75e1-4e49-8ef1-0252bec6e654	PISO NON SORT	tsXPBN9HXPG	ZZWJGAKZUD	13	Human_Reject	2025-03-29	2025-04-03	2025-04-14	PROBLEM_SOLVING	N
IMXN	IMXN	SAT4_IMXN_4045b9fa-75e1-4e49-8ef1-0252bec6e654	PISO NON SORT	tsXPBN9HXPG	ZZSQTFMDI9	1	Human_Reject	2025-03-29	2025-04-03	2025-04-14	PROBLEM_SOLVING	N
IMXN	IMXN	ORD5_IMXN_b9e02c78-40be-4616-ad79-6f28981221c6	ESTANTE1-IMXN	MTY040	ZZXV2PCD8B	3	Human_Reject	2025-03-24	2025-04-01	2025-04-14	PROBLEM_SOLVING	N
IMXN	IMXN	FTW6_IMXN_37db5746-79be-415a-a61e-b782a30ad0d9	ESTANTE1-IMXN	MTY039	ZZSPT449XN	1	Human_Reject	2025-03-30	2025-04-01	2025-04-14	PROBLEM_SOLVING	N
IMXN	IMXN	ORD5_IMXN_b9e02c78-40be-4616-ad79-6f28981221c6	ESTANTE1-IMXN	MTY040	ZZTJ3QN9X3	1	Human_Reject	2025-03-24	2025-04-01	2025-04-14	PROBLEM_SOLVING	N
IMXN	IMXN	FTW6_IMXN_37db5746-79be-415a-a61e-b782a30ad0d9	ESTANTE1-IMXN	MTY05	ZZSM4XI7CV	1	Human_Reject	2025-03-30	2025-04-01	2025-04-14	PROBLEM_SOLVING	N
IMXN	IMXN	SAT2_IMXN_b644b0bd-d221-4abf-b039-1f7bfe286a4b	ESTANTE1-IMXN	MTY002	ZZU99SZLDP	3	Human_Reject	2025-03-19	2025-03-31	2025-04-14	PROBLEM_SOLVING	N
IMXN	IMXN	ORD5_IMXN_4287e279-e10b-42f4-a78f-fa0562bd5d62	VIRTUAL COMPLIANCE	paXvirabr01	ZZSPI3G4QZ	1	Human_Reject	2025-03-24	2025-03-30	2025-04-14	PROBLEM_SOLVING	N
IMXN	IMXN	ORD5_IMXN_4287e279-e10b-42f4-a78f-fa0562bd5d62	DESTRUCTION AREA SIDELINE REPORT	paXdesabr14	ZZRED5QWH1	1	Human_Reject	2025-03-24	2025-03-30	2025-04-14	PROBLEM_SOLVING	N
IMXN	IMXN	ORD5_IMXN_01952d5a-39fd-4a43-afcf-299f824879ff	ESTANTE1-IMXN	MTY015	ZZWTOPR41X	2	Human_Reject	2025-02-24	2025-03-03	2025-04-14	PROBLEM_SOLVING	N
IMXN	IMXN	ORD5_IMXN_01952d5a-39fd-4a43-afcf-299f824879ff	ESTANTE1-IMXN	MTY014	ZZUN6H2BNN	1	Human_Reject	2025-02-24	2025-03-03	2025-04-14	PROBLEM_SOLVING	N
IMXN	IMXN	CSG1_IMXN_30b4e588-3b07-4006-9541-f633f6d55c38	ESTANTE1-IMXN	MTY00010	0744098572	2	Human_Reject	2025-01-07	2025-01-15	2025-04-14	PROBLEM_SOLVING	N
IMXN	IMXN	CSG1_IMXN_30b4e588-3b07-4006-9541-f633f6d55c38	ESTANTE1-IMXN	MTY00010	ZZUT9FY8VJ	1	Human_Reject	2025-01-07	2025-01-15	2025-04-14	PROBLEM_SOLVING	N
IMXN	IMXN	SAT2_IMXN_6f6cadd8-d679-4dbf-a594-681df29891dd	Problem Solving OPS	problemSolvingContainer	B077SFYFL8	1	Other	2025-03-10	2025-03-20	2025-04-14	PROBLEM_SOLVING	N
IMXJ	TIJ1	112XBDBLR		SYS-9	ZZRFMDR0WT	2	System_Reject	2025-04-11	2025-04-13	2025-04-14	PROBLEM_SOLVING	Y
IMXJ	TIJ1	1166V7DSK	CPS-UVA	SYS-7	B0D6D5WJZC	3	System_Reject	2025-03-29	2025-04-12	2025-04-14	PROBLEM_SOLVING	N
IMXJ	TIJ1	1166V7DSK	CPS-UVA	tsX326kf4pv	ZZZYSZWFKE	1	System_Reject	2025-03-29	2025-04-12	2025-04-14	PROBLEM_SOLVING	N
IMXJ	TIJ1	113R339MY		paXdesmar11	B0BX2KYVP7	1	System_Reject	2025-04-03	2025-04-09	2025-04-14	PROBLEM_SOLVING	N
IMXJ	TIJ1	113R339MY		paXdesmar11	B0D2H6DDL2	1	System_Reject	2025-04-03	2025-04-09	2025-04-14	PROBLEM_SOLVING	N
IMXJ	TIJ1	115NVT783	ESTANTE2 E3	tsX0w5238y3	ZZS9742JFL	7	System_Reject	2025-04-03	2025-04-09	2025-04-14	PROBLEM_SOLVING	Y
IMXJ	TIJ1	113R339MY		paXdesmar11	B0CZ6V3KCF	1	System_Reject	2025-04-03	2025-04-09	2025-04-14	PROBLEM_SOLVING	N
IMXJ	MEX3	116TQQKNW		paXdesabr01	B0CLCVDLV5	1	System_Reject	2025-03-29	2025-04-06	2025-04-14	PROBLEM_SOLVING	N
IMXJ	TIJ1	113PSSF59	ESTANTE1 E2	tsX0wastxw3	ZZRB2X2L4F	1	System_Reject	2025-03-28	2025-04-02	2025-04-14	PROBLEM_SOLVING	N
IMXJ	TIJ1	113PNTZCP	ESTANTE1 E1	tsX2znrgyt5	ZZRWF9LRGX	1	System_Reject	2025-03-11	2025-03-19	2025-04-14	PROBLEM_SOLVING	Y
IMXJ	TIJ1	112QBQZD5	ESTANTE1 E2	tsX0s5uayzr	ZZRGF8O6GN	1	System_Reject	2025-03-10	2025-03-15	2025-04-14	PROBLEM_SOLVING	N
IMXJ	MEX3	115Q68ZTB	CPS-UVA	tsXPBFL5D4M	B07HB1JL16	2	System_Reject	2025-03-03	2025-03-14	2025-04-14	PROBLEM_SOLVING	N
IMXJ	MEX3	115Q68ZTB	CPS-UVA	tsXPBFL5D4M	B0CTD2XLX5	3	System_Reject	2025-03-03	2025-03-14	2025-04-14	PROBLEM_SOLVING	N
IMXJ	MEX3	115Q68ZTB	CPS-UVA	tsXPBFL5D4M	ZZWVIDB5ZZ	3	System_Reject	2025-03-03	2025-03-14	2025-04-14	PROBLEM_SOLVING	N
IMXJ	TIJ1	116HR3DM3	ESTANTE1 E2	tsX0wuzmh1d	ZZSDS8HKWJ	1	System_Reject	2025-02-28	2025-03-07	2025-04-14	PROBLEM_SOLVING	N
IMXJ	TIJ1	112RC9VKD	ESTANTE1 E1	tsX2scb6kkb	B08P62Q6PH	1	System_Reject	2025-02-17	2025-02-26	2025-04-14	PROBLEM_SOLVING	N
IMXJ	TIJ1	113X4NG9F	CPS-UVA	paXdesmar10	ZZR8GA20ST	1	ASIN_Damaged	2025-03-21	2025-04-03	2025-04-14	PROBLEM_SOLVING	N
IMXJ	TIJ1	113X4NG9F	CPS-UVA	paXdesmar10	ZZXZ2OKCLD	1	ASIN_Damaged	2025-03-21	2025-04-03	2025-04-14	PROBLEM_SOLVING	N
IMXJ	TIJ1	113X4NG9F	CPS-UVA	paXdesmar10	ZZRAAXIBM9	1	ASIN_Damaged	2025-03-21	2025-04-03	2025-04-14	PROBLEM_SOLVING	N
IMXJ	TIJ1	113X4NG9F	CPS-UVA	paXdesmar10	ZZR8N1REKZ	1	ASIN_Damaged	2025-03-21	2025-04-03	2025-04-14	PROBLEM_SOLVING	N
IMXJ	TIJ1	113X4NG9F	CPS-UVA	paXdesmar10	ZZR92HIB5L	1	ASIN_Damaged	2025-03-21	2025-04-03	2025-04-14	PROBLEM_SOLVING	N
IMXN	IMXN	ORD5_IMXN_8b5bbeee-3027-4da8-ba74-7750688bbe2e	ESTANTE1-IMXN	MTY034	ZZWYNOBIKD	1	Human_Reject	2025-04-01	2025-04-09	2025-04-14	PROBLEM_SOLVING	N
IMXN	IMXN	ORD5_IMXN_8b5bbeee-3027-4da8-ba74-7750688bbe2e	DESTRUCTION AREA	paXdesabr24	ZZTABDNBV7	1	Human_Reject	2025-04-01	2025-04-09	2025-04-14	PROBLEM_SOLVING	Y
IMXN	IMXN	LIT1_IMXN_1303a1fd-d573-4b60-8626-d85c4d2c077c	DESTRUCTION AREA NO IMPORTABLE	paXdesabr23	ZZR9YBGYSB	1	Human_Reject	2025-04-02	2025-04-07	2025-04-14	PROBLEM_SOLVING	Y
IMXN	IMXN	HOU2_IMXN_12f7d8b3-d60e-4168-b30d-a224072a38e4	ESTANTE1-IMXN	MTY017	ZZXW2GTJDB	4	Human_Reject	2025-03-30	2025-04-06	2025-04-14	PROBLEM_SOLVING	Y
IMXN	IMXN	FTW6_IMXN_37db5746-79be-415a-a61e-b782a30ad0d9	ESTANTE1-IMXN	MTY05	ZZRBLNKPOJ	1	Human_Reject	2025-03-30	2025-04-01	2025-04-14	PROBLEM_SOLVING	N
IMXN	IMXN	FTW6_IMXN_37db5746-79be-415a-a61e-b782a30ad0d9	ESTANTE1-IMXN	MTY001	ZZST5H9HPZ	1	Human_Reject	2025-03-30	2025-04-01	2025-04-14	PROBLEM_SOLVING	N
IMXN	IMXN	ORD5_IMXN_b9e02c78-40be-4616-ad79-6f28981221c6	DESTRUCTION AREA SIDELINE REPORT	paXdesabr15	ZZS4YUOF23	1	Human_Reject	2025-03-24	2025-04-01	2025-04-14	PROBLEM_SOLVING	N
IMXN	IMXN	ORD5_IMXN_b9e02c78-40be-4616-ad79-6f28981221c6	DESTRUCTION AREA SIDELINE REPORT	paXdesabr15	ZZRKDDCZH3	2	Human_Reject	2025-03-24	2025-04-01	2025-04-14	PROBLEM_SOLVING	N
IMXN	IMXN	ORD5_IMXN_b9e02c78-40be-4616-ad79-6f28981221c6	DESTRUCTION AREA SIDELINE REPORT	paXdesabr15	ZZRQTZC7BN	1	Human_Reject	2025-03-24	2025-04-01	2025-04-14	PROBLEM_SOLVING	N
IMXN	IMXN	ORD5_IMXN_b9e02c78-40be-4616-ad79-6f28981221c6	DESTRUCTION AREA SIDELINE REPORT	paXdesabr15	ZZT0TCWAR1	1	Human_Reject	2025-03-24	2025-04-01	2025-04-14	PROBLEM_SOLVING	Y
IMXN	IMXN	ORD5_IMXN_b9e02c78-40be-4616-ad79-6f28981221c6	DESTRUCTION AREA SIDELINE REPORT	paXdesabr15	ZZUJ0VSML9	1	Human_Reject	2025-03-24	2025-04-01	2025-04-14	PROBLEM_SOLVING	N
IMXN	IMXN	HOU2_IMXN_df5cb273-7c44-4b2a-981c-4c3cd206ef73	ESTANTE1-IMXN	MTY008	ZZUF1V7P3D	1	Human_Reject	2025-03-24	2025-03-31	2025-04-14	PROBLEM_SOLVING	N
IMXN	IMXN	SAT2_IMXN_b644b0bd-d221-4abf-b039-1f7bfe286a4b	ESTANTE1-IMXN	MTY002	ZZRTN39J9L	1	Human_Reject	2025-03-19	2025-03-31	2025-04-14	PROBLEM_SOLVING	N
IMXN	IMXN	LIT1_IMXN_3c8384d0-1795-420d-af8d-9996e373e04a	DESTRUCTION AREA SIDELINE REPORT	paXdesabr05	ZZRGYKUTBN	2	Human_Reject	2025-03-20	2025-03-25	2025-04-14	PROBLEM_SOLVING	N
IMXN	IMXN	LIT1_IMXN_3c8384d0-1795-420d-af8d-9996e373e04a	DESTRUCTION AREA SIDELINE REPORT	paXdesabr05	ZZUJ2B6Y4J	3	Human_Reject	2025-03-20	2025-03-25	2025-04-14	PROBLEM_SOLVING	N
IMXN	IMXN	ORD5_IMXN_01952d5a-39fd-4a43-afcf-299f824879ff	AMAZON BASICS	paXdesmar24	ZZRCQXCJU1	4	Human_Reject	2025-02-24	2025-03-03	2025-04-14	PROBLEM_SOLVING	N
IMXJ	TIJ1	111QFR3B9		tsX0h83nfw3	ZZVRRVHPJN	1	System_Reject	2025-04-04	2025-04-11	2025-04-14	PROBLEM_SOLVING	Y
IMXJ	TIJ1	112M59SHF	CPS-UVA	tsX0w4r7nbd	ZZRZF734YP	1	System_Reject	2025-04-07	2025-04-10	2025-04-14	PROBLEM_SOLVING	N
IMXJ	TIJ1	113R339MY		paXdesmar11	B07SKC136P	1	System_Reject	2025-04-03	2025-04-09	2025-04-14	PROBLEM_SOLVING	N
IMXJ	TIJ1	113R339MY		paXdesmar11	B0D1Y6CH2Y	1	System_Reject	2025-04-03	2025-04-09	2025-04-14	PROBLEM_SOLVING	N
IMXJ	TIJ1	115NVT783	CPS-UVA	tsX0wkcqewx	B09DPFM9D1	1	System_Reject	2025-04-03	2025-04-09	2025-04-14	PROBLEM_SOLVING	N
IMXJ	TIJ1	113R339MY		paXdesmar11	B0D1KKC15P	1	System_Reject	2025-04-03	2025-04-09	2025-04-14	PROBLEM_SOLVING	N
IMXJ	TIJ1	113R339MY		paXdesmar11	B0BZP1CJ2R	1	System_Reject	2025-04-03	2025-04-09	2025-04-14	PROBLEM_SOLVING	N
IMXJ	MEX3	116TQQKNW		paXdesabr01	B0D31ZKSSK	1	System_Reject	2025-03-29	2025-04-06	2025-04-14	PROBLEM_SOLVING	N
IMXJ	TIJ1	113X4NG9F	CPS-UVA	paXdesmar10	ZZUTI8DBKV	1	System_Reject	2025-03-21	2025-04-03	2025-04-14	PROBLEM_SOLVING	Y
IMXJ	TIJ1	111PJ4XC6		DMG07	ZZRGXBR579	1	ASIN_Damaged	2025-04-07	2025-04-13	2025-04-14	PROBLEM_SOLVING	Y
IMXJ	TIJ1	1166V7DSK		DMG09	ZZRWT16LAT	1	ASIN_Damaged	2025-03-29	2025-04-12	2025-04-14	PROBLEM_SOLVING	N
IMXN	IMXN	ORD5_IMXN_8b5bbeee-3027-4da8-ba74-7750688bbe2e	DESTRUCTION AREA	paXdesabr24	ZZWDRVYUC1	1	ASIN_Damaged	2025-04-01	2025-04-09	2025-04-14	PROBLEM_SOLVING	Y
IMXN	IMXN	LIT1_IMXN_1303a1fd-d573-4b60-8626-d85c4d2c077c	DESTRUCTION AREA NO IMPORTABLE	paXdesabr23	ZZR8U5LZ3L	16	ASIN_Damaged	2025-04-02	2025-04-07	2025-04-14	PROBLEM_SOLVING	N
IMXJ	TIJ1	113X4NG9F	CPS-UVA	paXdesmar10	ZZRHNVH9RJ	1	ASIN_Damaged	2025-03-21	2025-04-03	2025-04-14	PROBLEM_SOLVING	N
IMXJ	TIJ1	113X4NG9F	CPS-UVA	paXdesmar10	ZZRDZFAOHJ	1	ASIN_Damaged	2025-03-21	2025-04-03	2025-04-14	PROBLEM_SOLVING	Y
IMXJ	TIJ1	113X4NG9F	CPS-UVA	paXdesmar10	ZZWJA5XMRR	1	ASIN_Damaged	2025-03-21	2025-04-03	2025-04-14	PROBLEM_SOLVING	N
IMXJ	TIJ1	113X4NG9F	CPS-UVA	paXdesmar10	ZZR8VI1PY1	1	ASIN_Damaged	2025-03-21	2025-04-03	2025-04-14	PROBLEM_SOLVING	N
IMXJ	TIJ1	113X4NG9F	CPS-UVA	paXdesmar10	ZZR8V33VZH	1	ASIN_Damaged	2025-03-21	2025-04-03	2025-04-14	PROBLEM_SOLVING	N
IMXN	IMXN	HOU6_IMXN_7240400f-3259-4175-b36c-3a2fb3f6544c		l1sys06	ZZRJQEB6RF	1	Human_Reject	2025-04-09	2025-04-13	2025-04-14	PROBLEM_SOLVING	Y
IMXN	IMXN	HOU2_IMXN_02424b56-c4ca-4a12-af4a-5101200b2f42		l1sys25	ZZTEMIU4DP	1	Human_Reject	2025-04-06	2025-04-12	2025-04-14	PROBLEM_SOLVING	Y
IMXN	IMXN	HOU2_IMXN_02424b56-c4ca-4a12-af4a-5101200b2f42	PS-MONSE	l1sys19	ZZRFZH3BO3	1	Human_Reject	2025-04-06	2025-04-12	2025-04-14	PROBLEM_SOLVING	N
IMXN	IMXN	CSG1_IMXN_48c8b99c-3d2e-491d-ac79-9cd652164bbf	ESTANTE1-IMXN	MTY035	ZZS7VPGGD9	1	Human_Reject	2025-04-06	2025-04-10	2025-04-14	PROBLEM_SOLVING	N
IMXN	IMXN	CSG1_IMXN_48c8b99c-3d2e-491d-ac79-9cd652164bbf	ESTANTE1-IMXN	MTY035	ZZRLMWEUYZ	4	Human_Reject	2025-04-06	2025-04-10	2025-04-14	PROBLEM_SOLVING	N
IMXN	IMXN	ORD5_IMXN_8b5bbeee-3027-4da8-ba74-7750688bbe2e	ESTANTE1-IMXN	MTY034	ZZRH3CE377	3	Human_Reject	2025-04-01	2025-04-09	2025-04-14	PROBLEM_SOLVING	N
IMXN	IMXN	CSG1_IMXN_00f26391-3da6-48e6-ba50-8f5ba1d999fa	ESTANTE1-IMXN	MTY045	ZZU7ZTLHSX	2	Human_Reject	2025-04-01	2025-04-06	2025-04-14	PROBLEM_SOLVING	N
IMXN	IMXN	HOU2_IMXN_12f7d8b3-d60e-4168-b30d-a224072a38e4	ESTANTE1-IMXN	MTY017	ZZRTFKTNPR	1	Human_Reject	2025-03-30	2025-04-06	2025-04-14	PROBLEM_SOLVING	Y
IMXN	IMXN	ORD5_IMXN_b9e02c78-40be-4616-ad79-6f28981221c6	ESTANTE1-IMXN	MTY07	B000H5WVCS	1	Human_Reject	2025-03-24	2025-04-01	2025-04-14	PROBLEM_SOLVING	N
IMXN	IMXN	ORD5_IMXN_b9e02c78-40be-4616-ad79-6f28981221c6	DESTRUCTION AREA SIDELINE REPORT	paXdesabr15	ZZRL6BYN1R	2	Human_Reject	2025-03-24	2025-04-01	2025-04-14	PROBLEM_SOLVING	N
IMXN	IMXN	SAT2_IMXN_b644b0bd-d221-4abf-b039-1f7bfe286a4b	ESTANTE1-IMXN	MTY009	ZZT7H24U3X	1	Human_Reject	2025-03-19	2025-03-31	2025-04-14	PROBLEM_SOLVING	N
IMXN	IMXN	SAT2_IMXN_b644b0bd-d221-4abf-b039-1f7bfe286a4b	ESTANTE1-IMXN	MTY002	ZZRQ8LTG7L	1	Human_Reject	2025-03-19	2025-03-31	2025-04-14	PROBLEM_SOLVING	N
IMXN	IMXN	ORD5_IMXN_4287e279-e10b-42f4-a78f-fa0562bd5d62	DESTRUCTION AREA SIDELINE REPORT	paXdesabr14	ZZRCY3QAPX	1	Human_Reject	2025-03-24	2025-03-30	2025-04-14	PROBLEM_SOLVING	N
IMXN	IMXN	DET2_IMXN_ce3df81c-5d78-4d98-bd20-a234117f060d	PISO NON SORT	tsXPBN9SFCQ	ZZRHFOR62H	5	Human_Reject	2025-03-17	2025-03-26	2025-04-14	PROBLEM_SOLVING	N
IMXN	IMXN	DET2_IMXN_ce3df81c-5d78-4d98-bd20-a234117f060d	PISO NON SORT	tsXPBN9SFCQ	ZZS35EVL8F	1	Human_Reject	2025-03-17	2025-03-26	2025-04-14	PROBLEM_SOLVING	N
IMXN	IMXN	HOU8_IMXN_03b6b4f5-f189-4f8a-98dd-d0f4a032e6ae	PISO NON SORT	tsXPBNPJCYG	ZZSQCA1BVV	1	Human_Reject	2025-03-19	2025-03-24	2025-04-14	PROBLEM_SOLVING	N
IMXN	IMXN	HOU8_IMXN_03b6b4f5-f189-4f8a-98dd-d0f4a032e6ae	PISO NON SORT	tsXPBNPJCYG	B000LF4DDE	1	Human_Reject	2025-03-19	2025-03-24	2025-04-14	PROBLEM_SOLVING	N
IMXN	IMXN	HOU8_IMXN_03b6b4f5-f189-4f8a-98dd-d0f4a032e6ae	PISO NON SORT	tsXPBNP9FT2	ZZXT10YM9R	1	Human_Reject	2025-03-19	2025-03-24	2025-04-14	PROBLEM_SOLVING	N
IMXN	IMXN	HOU8_IMXN_03b6b4f5-f189-4f8a-98dd-d0f4a032e6ae	PISO NON SORT	tsXPBNP9FT2	ZZRPV3BB6L	4	Human_Reject	2025-03-19	2025-03-24	2025-04-14	PROBLEM_SOLVING	N
IMXN	IMXN	LIT1_IMXN_5269f4af-fd02-4ccb-97f8-d889df620d5a	ESTANTE1-IMXN	MTY006	ZZWVJGNV8F	3	Human_Reject	2025-03-12	2025-03-16	2025-04-14	PROBLEM_SOLVING	Y
IMXN	IMXN	ORD5_IMXN_01952d5a-39fd-4a43-afcf-299f824879ff	ESTANTE1-IMXN	MTY015	ZZTPGQPNU1	1	Human_Reject	2025-02-24	2025-03-03	2025-04-14	PROBLEM_SOLVING	N
IMXN	IMXN	CSG1_IMXN_30b4e588-3b07-4006-9541-f633f6d55c38	ESTANTE1-IMXN	MTY00010	ZZR9GTH24L	1	Human_Reject	2025-01-07	2025-01-15	2025-04-14	PROBLEM_SOLVING	N
IMXN	IMXN	CSG1_IMXN_30b4e588-3b07-4006-9541-f633f6d55c38	ESTANTE1-IMXN	MTY00010	ZZXW2GTJDB	1	Human_Reject	2025-01-07	2025-01-15	2025-04-14	PROBLEM_SOLVING	N
IMXJ	TIJ1	113R339MY		paXdesmar11	B0CDKYW2RX	1	System_Reject	2025-04-03	2025-04-09	2025-04-14	PROBLEM_SOLVING	N
IMXJ	TIJ1	113R339MY	CPS-UVA	DMG-15	B0BZV929L8	1	System_Reject	2025-04-03	2025-04-09	2025-04-14	PROBLEM_SOLVING	N
IMXJ	TIJ1	113R339MY		paXdesmar11	B09RY3CFD2	1	System_Reject	2025-04-03	2025-04-09	2025-04-14	PROBLEM_SOLVING	N
IMXJ	TIJ1	115NVT783	CPS-UVA	tsX0wkcqewx	ZZRCGPPEFV	1	System_Reject	2025-04-03	2025-04-09	2025-04-14	PROBLEM_SOLVING	Y
IMXJ	TIJ1	113X4NG9F	CPS-UVA	paXdesmar10	B08X4QW78J	1	System_Reject	2025-03-21	2025-04-03	2025-04-14	PROBLEM_SOLVING	N
IMXJ	TIJ1	116W16N9Y	ESTANTE2 E1	tsX0drqvu7v	ZZUMIA4WQN	1	System_Reject	2025-03-24	2025-03-30	2025-04-14	PROBLEM_SOLVING	N
IMXJ	TIJ1	112RC9VKD	ESTANTE1 E1	tsX2scb6kkb	B0DS1XX3GL	1	System_Reject	2025-02-17	2025-02-26	2025-04-14	PROBLEM_SOLVING	N
IMXJ	TIJ1	115L3DKS7	ESTANTE1 E3	tsX1zz9f7ux	B007C1RE3G	2	System_Reject	2025-02-17	2025-02-22	2025-04-14	PROBLEM_SOLVING	N
IMXJ	TIJ1	111FXXH7B	ESTANTE1 E1	tsX1z3dar23	ZZRPX0UO65	3	System_Reject	2025-01-27	2025-01-29	2025-04-14	PROBLEM_SOLVING	N
IMXJ	TIJ1	112XBDBLR		DMG12	ZZRJEVW5X9	1	ASIN_Damaged	2025-04-11	2025-04-13	2025-04-14	PROBLEM_SOLVING	Y
IMXN	IMXN	ORD5_IMXN_8b5bbeee-3027-4da8-ba74-7750688bbe2e	DESTRUCTION AREA	paXdesabr24	ZZY126AAWZ	1	ASIN_Damaged	2025-04-01	2025-04-09	2025-04-14	PROBLEM_SOLVING	Y
IMXN	IMXN	ORD5_IMXN_8b5bbeee-3027-4da8-ba74-7750688bbe2e	DESTRUCTION AREA	paXdesabr24	ZZRH4CFSEN	1	ASIN_Damaged	2025-04-01	2025-04-09	2025-04-14	PROBLEM_SOLVING	N
IMXJ	TIJ1	113X4NG9F	CPS-UVA	paXdesmar10	ZZRHZTBMT5	1	ASIN_Damaged	2025-03-21	2025-04-03	2025-04-14	PROBLEM_SOLVING	N
IMXN	IMXN	HOU2_IMXN_02424b56-c4ca-4a12-af4a-5101200b2f42	PS-MONSE	l1sys18	ZZSQBLMCSH	1	Human_Reject	2025-04-06	2025-04-12	2025-04-14	PROBLEM_SOLVING	N
IMXN	IMXN	SAT4_IMXN_4045b9fa-75e1-4e49-8ef1-0252bec6e654	PISO NON SORT	tsXPBN9HXPG	ZZU38NFGO1	2	Human_Reject	2025-03-29	2025-04-03	2025-04-14	PROBLEM_SOLVING	N
IMXN	IMXN	ORD5_IMXN_b9e02c78-40be-4616-ad79-6f28981221c6	ESTANTE1-IMXN	MTY07	ZZU6P6JA59	1	Human_Reject	2025-03-24	2025-04-01	2025-04-14	PROBLEM_SOLVING	N
IMXN	IMXN	ORD5_IMXN_b9e02c78-40be-4616-ad79-6f28981221c6	ESTANTE1-IMXN	MTY040	ZZXWWELKKD	1	Human_Reject	2025-03-24	2025-04-01	2025-04-14	PROBLEM_SOLVING	N
